engdeu6905,wmt23.ONLINE-M,25,TGT,eng,deu,72,thelocal.17459#ONLINE-M,False,"[{""start_i"":125,""end_i"":154,""severity"":""major"",""error_type"":null}]",1711314795.339,1711314820.754
engdeu6905,wmt23.refA,24,TGT,eng,deu,100,Precis.110349818375052000#refA,False,[],1711314777.994,1711314777.995
engdeu6905,wmt23.AIRC,23,TGT,eng,deu,97,elitr_minuting-19#AIRC,False,[],1711314726.658,1711314731.267
engdeu6905,wmt23.AIRC,22,TGT,eng,deu,83,elitr_minuting-19#AIRC,False,"[{""start_i"":200,""end_i"":202,""severity"":""major"",""error_type"":null}]",1711314676.643,1711314692.922
engdeu6905,wmt23.AIRC,21,TGT,eng,deu,91,elitr_minuting-19#AIRC,False,[],1711314638.13,1711314638.13
engdeu6905,wmt23.AIRC,20,TGT,eng,deu,32,elitr_minuting-19#AIRC,False,"[{""start_i"":73,""end_i"":92,""severity"":""major"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null},{""start_i"":159,""end_i"":185,""severity"":""major"",""error_type"":null}]",1711314581.45,1711314608.163
engdeu6905,wmt23.AIRC,19,TGT,eng,deu,70,elitr_minuting-19#AIRC,False,"[{""start_i"":218,""end_i"":234,""severity"":""major"",""error_type"":null}]",1711314548.576,1711314557.426
engdeu6905,wmt23.AIRC,18,TGT,eng,deu,90,elitr_minuting-19#AIRC,False,[],1711314473.611,1711314473.611
engdeu6905,wmt23.AIRC,17,TGT,eng,deu,61,elitr_minuting-19#AIRC,False,"[{""start_i"":34,""end_i"":64,""severity"":""minor"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""minor"",""error_type"":null},{""start_i"":575,""end_i"":579,""severity"":""minor"",""error_type"":null}]",1711314413.194,1711314468.051
engdeu6905,wmt23.AIRC,16,TGT,eng,deu,100,elitr_minuting-19#AIRC,False,[],1711314390.947,1711314390.947
engdeu6905,wmt23.AIRC,15,TGT,eng,deu,35,elitr_minuting-19#AIRC,False,"[{""start_i"":217,""end_i"":224,""severity"":""minor"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null},{""start_i"":623,""end_i"":854,""severity"":""major"",""error_type"":null}]",1711314297.628,1711314382.466
engdeu6905,wmt23.AIRC,14,TGT,eng,deu,68,elitr_minuting-19#AIRC,False,"[{""start_i"":59,""end_i"":72,""severity"":""minor"",""error_type"":null}]",1711314273.515,1711314276.541
engdeu6905,wmt23.AIRC,13,TGT,eng,deu,55,elitr_minuting-19#AIRC,False,"[{""start_i"":98,""end_i"":104,""severity"":""major"",""error_type"":null},{""start_i"":152,""end_i"":156,""severity"":""minor"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""minor"",""error_type"":null}]",1711314230.42,1711314262.684
engdeu6905,wmt23.AIRC,12,TGT,eng,deu,43,elitr_minuting-19#AIRC,False,"[{""start_i"":15,""end_i"":31,""severity"":""major"",""error_type"":null},{""start_i"":178,""end_i"":186,""severity"":""major"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null},{""start_i"":351,""end_i"":354,""severity"":""minor"",""error_type"":null}]",1711314136.261,1711314212.027
engdeu6905,wmt23.AIRC,11,TGT,eng,deu,30,elitr_minuting-19#AIRC,False,"[{""start_i"":35,""end_i"":38,""severity"":""minor"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null}]",1711314103.74,1711314126.02
engdeu6905,wmt23.AIRC,10,TGT,eng,deu,35,elitr_minuting-19#AIRC,False,[],1711314086.732,1711314086.732
engdeu6905,wmt23.ONLINE-Y,9,BAD,eng,deu,47,grocery-5-en_0715046-62#ONLINE-Y#bad3,False,"[{""start_i"":407,""end_i"":429,""severity"":""major"",""error_type"":null},{""start_i"":437,""end_i"":483,""severity"":""major"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null}]",1711314018.549,1711314060.7
engdeu6905,wmt23.ONLINE-G,8,BAD,eng,deu,69,kazinform-en.24595#ONLINE-G#bad5,False,"[{""start_i"":273,""end_i"":308,""severity"":""major"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null}]",1711313953.3,1711313984.636
engdeu6905,wmt23.ONLINE-G,7,BAD,eng,deu,69,kazinform-en.24595#ONLINE-G#bad5,False,"[{""start_i"":516,""end_i"":554,""severity"":""major"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null}]",1711313875.477,1711313886.196
engdeu6905,ende-tutorial2,6,TGT,eng,deu,100,ende-tutorial2,False,[],1711313815.757,1711313819.413
engdeu6905,ende-tutorial2,5,TGT,eng,deu,3,ende-tutorial2,False,"[{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null}]",1711313810.141,1711313812.675
engdeu6905,ende-tutorial2,4,TGT,eng,deu,69,ende-tutorial2,False,[],1711313804.365,1711313806.125
engdeu6905,ende-tutorial1,3,TGT,eng,deu,18,ende-tutorial1,False,"[{""start_i"":8,""end_i"":20,""severity"":""major"",""error_type"":null}]",1711313777.236,1711313783.324
engdeu6905,ende-tutorial1,2,TGT,eng,deu,86,ende-tutorial1,False,"[{""start_i"":8,""end_i"":13,""severity"":""minor"",""error_type"":null}]",1711313767.677,1711313771.26
engdeu6905,ende-tutorial1,1,TGT,eng,deu,100,ende-tutorial1,False,[],1711313763.165,1711313763.165
engdeu6904,wmt23.Lan-BridgeMT,100,TGT,eng,deu,81,elitr_minuting-19#Lan-BridgeMT,False,[],1711285644.098,1711285644.098
engdeu6904,wmt23.Lan-BridgeMT,99,TGT,eng,deu,78,elitr_minuting-19#Lan-BridgeMT,False,[],1711285632.192,1711285632.192
engdeu6904,wmt23.Lan-BridgeMT,98,TGT,eng,deu,75,elitr_minuting-19#Lan-BridgeMT,False,"[{""start_i"":100,""end_i"":108,""severity"":""minor"",""error_type"":null},{""start_i"":158,""end_i"":167,""severity"":""minor"",""error_type"":null}]",1711285602.964,1711285611.452
engdeu6904,wmt23.Lan-BridgeMT,97,TGT,eng,deu,73,elitr_minuting-19#Lan-BridgeMT,False,"[{""start_i"":184,""end_i"":195,""severity"":""minor"",""error_type"":null},{""start_i"":124,""end_i"":133,""severity"":""minor"",""error_type"":null}]",1711285578.512,1711285593.739
engdeu6904,wmt23.Lan-BridgeMT,96,TGT,eng,deu,78,elitr_minuting-19#Lan-BridgeMT,False,[],1711285462.346,1711285463.648
engdeu6904,wmt23.Lan-BridgeMT,95,TGT,eng,deu,84,elitr_minuting-19#Lan-BridgeMT,False,[],1711285436.239,1711285436.239
engdeu6904,wmt23.Lan-BridgeMT,94,TGT,eng,deu,81,elitr_minuting-19#Lan-BridgeMT,False,[],1711285422.673,1711285422.673
engdeu6904,wmt23.Lan-BridgeMT,93,TGT,eng,deu,78,elitr_minuting-19#Lan-BridgeMT,False,[],1711285172.146,1711285172.147
engdeu6904,wmt23.Lan-BridgeMT,92,TGT,eng,deu,68,elitr_minuting-19#Lan-BridgeMT,False,"[{""start_i"":""missing"",""end_i"":""missing"",""severity"":""minor"",""error_type"":null},{""start_i"":788,""end_i"":819,""severity"":""minor"",""error_type"":null}]",1711285098.119,1711285165.573
engdeu6904,wmt23.Lan-BridgeMT,91,TGT,eng,deu,71,elitr_minuting-19#Lan-BridgeMT,False,"[{""start_i"":20,""end_i"":28,""severity"":""minor"",""error_type"":null},{""start_i"":125,""end_i"":132,""severity"":""minor"",""error_type"":null}]",1711284983.103,1711284995.452
engdeu6904,wmt23.Lan-BridgeMT,90,TGT,eng,deu,83,elitr_minuting-19#Lan-BridgeMT,False,[],1711284972.353,1711284972.353
engdeu6904,wmt23.Lan-BridgeMT,89,TGT,eng,deu,76,elitr_minuting-19#Lan-BridgeMT,False,"[{""start_i"":122,""end_i"":133,""severity"":""minor"",""error_type"":null}]",1711284939.585,1711284944.525
engdeu6904,wmt23.Lan-BridgeMT,88,TGT,eng,deu,75,elitr_minuting-19#Lan-BridgeMT,False,"[{""start_i"":50,""end_i"":67,""severity"":""minor"",""error_type"":null}]",1711284841.562,1711284869.073
engdeu6904,wmt23.Lan-BridgeMT,87,TGT,eng,deu,62,elitr_minuting-19#Lan-BridgeMT,False,"[{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null}]",1711284820.328,1711284834.231
engdeu6904,wmt23.AIRC,86,TGT,eng,deu,73,leadership-en.43063#AIRC,False,[],1711284781.949,1711284781.95
engdeu6904,wmt23.AIRC,85,TGT,eng,deu,30,leadership-en.43063#AIRC,False,"[{""start_i"":90,""end_i"":141,""severity"":""minor"",""error_type"":null},{""start_i"":290,""end_i"":321,""severity"":""minor"",""error_type"":null},{""start_i"":547,""end_i"":575,""severity"":""minor"",""error_type"":null},{""start_i"":611,""end_i"":644,""severity"":""minor"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null},{""start_i"":795,""end_i"":801,""severity"":""major"",""error_type"":null}]",1711284654.892,1711284722.165
engdeu6904,wmt23.AIRC,84,TGT,eng,deu,28,leadership-en.43063#AIRC,False,"[{""start_i"":8,""end_i"":21,""severity"":""minor"",""error_type"":null},{""start_i"":36,""end_i"":54,""severity"":""major"",""error_type"":null},{""start_i"":99,""end_i"":108,""severity"":""major"",""error_type"":null}]",1711284618.367,1711284639.982
engdeu6904,wmt23.ONLINE-A,83,TGT,eng,deu,83,elitr_minuting-18#ONLINE-A,False,[],1711284586.338,1711284588.304
engdeu6904,wmt23.ONLINE-A,82,TGT,eng,deu,84,elitr_minuting-18#ONLINE-A,False,[],1711284564.397,1711284564.397
engdeu6904,wmt23.ONLINE-A,81,TGT,eng,deu,80,elitr_minuting-18#ONLINE-A,False,"[{""start_i"":930,""end_i"":946,""severity"":""minor"",""error_type"":null}]",1711284546.137,1711284553.54
engdeu6904,wmt23.ONLINE-A,80,TGT,eng,deu,86,elitr_minuting-18#ONLINE-A,False,[],1711284501.001,1711284501.002
engdeu6904,wmt23.ONLINE-A,79,TGT,eng,deu,86,elitr_minuting-18#ONLINE-A,False,[],1711284378.625,1711284378.625
engdeu6904,wmt23.ONLINE-A,78,TGT,eng,deu,66,elitr_minuting-18#ONLINE-A,False,"[{""start_i"":10,""end_i"":26,""severity"":""minor"",""error_type"":null}]",1711284361.542,1711284365.682
engdeu6904,wmt23.ONLINE-A,77,TGT,eng,deu,81,elitr_minuting-18#ONLINE-A,False,"[{""start_i"":70,""end_i"":86,""severity"":""minor"",""error_type"":null},{""start_i"":358,""end_i"":374,""severity"":""minor"",""error_type"":null}]",1711284231.581,1711284352.763
engdeu6904,wmt23.ONLINE-W,76,TGT,eng,deu,81,RoseFlint.110350528141372000#ONLINE-W,False,[],1711284213.486,1711284213.486
engdeu6904,wmt23.ONLINE-A,75,BAD,eng,deu,33,elitr_minuting-18#ONLINE-A#bad3,False,"[{""start_i"":96,""end_i"":131,""severity"":""major"",""error_type"":null}]",1711284125.909,1711284135.449
engdeu6904,wmt23.ONLINE-A,74,BAD,eng,deu,27,elitr_minuting-18#ONLINE-A#bad3,False,"[{""start_i"":66,""end_i"":101,""severity"":""major"",""error_type"":null}]",1711283990.734,1711283997.58
engdeu6904,wmt23.ONLINE-A,73,BAD,eng,deu,36,elitr_minuting-18#ONLINE-A#bad3,False,"[{""start_i"":1074,""end_i"":1122,""severity"":""major"",""error_type"":null}]",1711283966.186,1711283970.203
engdeu6904,wmt23.ONLINE-A,72,BAD,eng,deu,33,elitr_minuting-18#ONLINE-A#bad3,False,"[{""start_i"":359,""end_i"":393,""severity"":""major"",""error_type"":null}]",1711283773.963,1711283786.154
engdeu6904,wmt23.ONLINE-A,71,BAD,eng,deu,35,elitr_minuting-18#ONLINE-A#bad3,False,"[{""start_i"":61,""end_i"":96,""severity"":""major"",""error_type"":null}]",1711283591.646,1711283602.318
engdeu6904,wmt23.ONLINE-A,70,BAD,eng,deu,6,elitr_minuting-18#ONLINE-A#bad3,False,"[{""start_i"":0,""end_i"":6,""severity"":""major"",""error_type"":null},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":null}]",1711283464.384,1711283468.113
engdeu6904,wmt23.ONLINE-A,69,BAD,eng,deu,40,elitr_minuting-18#ONLINE-A#bad3,False,"[{""start_i"":70,""end_i"":86,""severity"":""minor"",""error_type"":null},{""start_i"":358,""end_i"":374,""severity"":""minor"",""error_type"":null},{""start_i"":988,""end_i"":1020,""severity"":""major"",""error_type"":null}]",1711283422.754,1711283578.148
engdeu6904,wmt23.refA,68,TGT,eng,deu,90,elitr_minuting-18#refA,False,[],1711279819.96,1711279821.763
